timestamp,balance,open_trades,pending_trades
2026-04-14T13:12:00+00:00,1000.0,0,0
2026-04-14T13:12:20+00:00,1000.0,0,0
2026-04-14T13:12:40+00:00,1000.0,0,0
2026-04-14T13:13:00+00:00,1000.0,0,0
2026-04-14T13:13:20+00:00,1000.0,0,0
2026-04-14T13:13:40+00:00,1000.0,0,0
2026-04-14T13:14:00+00:00,1000.0,0,0
2026-04-14T13:14:20+00:00,1000.0,0,0
2026-04-14T13:14:40+00:00,1000.0,0,0
2026-04-14T13:15:00+00:00,1000.0,0,0
2026-04-14T13:15:20+00:00,1000.0,0,0
2026-04-14T13:15:40+00:00,1000.0,0,0
2026-04-14T13:16:00+00:00,1000.0,0,0
2026-04-14T13:16:20+00:00,1000.0,0,0
2026-04-14T13:16:40+00:00,1000.0,0,0
2026-04-14T13:17:00+00:00,1000.0,0,0
2026-04-14T13:17:20+00:00,1000.0,0,0
2026-04-14T13:17:40+00:00,1000.0,0,0
2026-04-14T13:18:00+00:00,1000.0,0,0
2026-04-14T13:18:20+00:00,1000.0,0,0
2026-04-14T13:18:40+00:00,1000.0,0,0
2026-04-14T13:19:00+00:00,1000.0,0,1
2026-04-14T13:19:20+00:00,1000.0,0,2
2026-04-14T13:19:40+00:00,1000.0,0,3
2026-04-14T13:20:00+00:00,1000.0,3,0
2026-04-14T13:20:20+00:00,1000.0,3,0
2026-04-14T13:20:40+00:00,1000.0,3,0
2026-04-14T13:21:00+00:00,1000.0,3,0
2026-04-14T13:21:20+00:00,999.7695146371427,0,0
2026-04-14T13:21:40+00:00,999.7695146371427,0,0
2026-04-14T13:22:00+00:00,999.7695146371427,0,0
2026-04-14T13:22:20+00:00,999.7695146371427,0,0
2026-04-14T13:22:40+00:00,999.7695146371427,0,0
2026-04-14T13:23:00+00:00,999.7695146371427,0,0
2026-04-14T13:23:20+00:00,999.7695146371427,0,0
2026-04-14T13:23:40+00:00,999.7695146371427,0,0
2026-04-14T13:24:00+00:00,999.7695146371427,0,0
2026-04-14T13:24:20+00:00,999.7695146371427,0,0
2026-04-14T13:24:40+00:00,999.7695146371427,0,0
2026-04-14T13:25:00+00:00,999.7695146371427,0,0
2026-04-14T13:25:20+00:00,999.7695146371427,0,0
2026-04-14T13:25:40+00:00,999.7695146371427,0,0
2026-04-14T13:26:00+00:00,999.7695146371427,0,0
2026-04-14T13:26:20+00:00,999.7695146371427,0,0
2026-04-14T13:26:40+00:00,999.7695146371427,0,0
2026-04-14T13:27:00+00:00,999.7695146371427,0,0
2026-04-14T13:27:20+00:00,999.7695146371427,0,0
2026-04-14T13:27:40+00:00,999.7695146371427,0,0
2026-04-14T13:28:00+00:00,999.7695146371427,0,0
2026-04-14T13:28:20+00:00,999.7695146371427,0,0
2026-04-14T13:28:40+00:00,999.7695146371427,0,0
2026-04-14T13:29:00+00:00,999.7695146371427,0,0
2026-04-14T13:29:20+00:00,999.7695146371427,0,0
2026-04-14T13:29:40+00:00,999.7695146371427,0,0
2026-04-14T13:30:00+00:00,999.7695146371427,0,0
2026-04-14T13:30:20+00:00,999.7695146371427,0,0
2026-04-14T13:30:40+00:00,999.7695146371427,0,0
2026-04-14T13:31:00+00:00,999.7695146371427,0,0
2026-04-14T13:31:20+00:00,999.7695146371427,0,0
2026-04-14T13:31:40+00:00,999.7695146371427,0,0
2026-04-14T13:32:00+00:00,999.7695146371427,0,0
2026-04-14T13:32:20+00:00,999.7695146371427,0,0
2026-04-14T13:32:40+00:00,999.7695146371427,0,0
2026-04-14T13:33:00+00:00,999.7695146371427,0,0
2026-04-14T13:33:20+00:00,999.7695146371427,0,0
2026-04-14T13:33:40+00:00,999.7695146371427,0,0
2026-04-14T13:34:00+00:00,999.7695146371427,0,0
2026-04-14T13:34:20+00:00,999.7695146371427,0,0
2026-04-14T13:34:40+00:00,999.7695146371427,0,0
2026-04-14T13:35:00+00:00,999.7695146371427,0,0
2026-04-14T13:35:20+00:00,999.7695146371427,0,0
2026-04-14T13:35:40+00:00,999.7695146371427,0,0
2026-04-14T13:36:00+00:00,999.7695146371427,0,0
2026-04-14T13:36:20+00:00,999.7695146371427,0,0
2026-04-14T13:36:40+00:00,999.7695146371427,0,0
2026-04-14T13:37:00+00:00,999.7695146371427,0,0
2026-04-14T13:37:20+00:00,999.7695146371427,0,0
2026-04-14T13:37:40+00:00,999.7695146371427,0,0
2026-04-14T13:38:00+00:00,999.7695146371427,0,0
2026-04-14T13:38:20+00:00,999.7695146371427,0,0
2026-04-14T13:38:40+00:00,999.7695146371427,0,0
2026-04-14T13:39:00+00:00,999.7695146371427,0,0
2026-04-14T13:39:20+00:00,999.7695146371427,0,0
2026-04-14T13:39:40+00:00,999.7695146371427,0,0
2026-04-14T13:40:00+00:00,999.7695146371427,0,0
2026-04-14T13:40:20+00:00,999.7695146371427,0,0
2026-04-14T13:40:40+00:00,999.7695146371427,0,0
2026-04-14T13:41:00+00:00,999.7695146371427,0,0
2026-04-14T13:41:20+00:00,999.7695146371427,0,0
2026-04-14T13:41:40+00:00,999.7695146371427,0,0
2026-04-14T13:42:00+00:00,999.7695146371427,0,0
2026-04-14T13:42:20+00:00,999.7695146371427,0,0
2026-04-14T13:42:40+00:00,999.7695146371427,0,0
2026-04-14T13:43:00+00:00,999.7695146371427,0,0
2026-04-14T13:43:20+00:00,999.7695146371427,0,0
2026-04-14T13:43:40+00:00,999.7695146371427,0,0
2026-04-14T13:44:00+00:00,999.7695146371427,0,0
2026-04-14T13:44:20+00:00,999.7695146371427,0,0
2026-04-14T13:44:40+00:00,999.7695146371427,0,0
2026-04-14T13:45:00+00:00,999.7695146371427,0,0
2026-04-14T13:45:20+00:00,999.7695146371427,0,0
2026-04-14T13:45:40+00:00,999.7695146371427,0,0
2026-04-14T13:46:00+00:00,999.7695146371427,0,0
2026-04-14T13:46:20+00:00,999.7695146371427,0,0
2026-04-14T13:46:40+00:00,999.7695146371427,0,0
2026-04-14T13:47:00+00:00,999.7695146371427,0,0
2026-04-14T13:47:20+00:00,999.7695146371427,0,0
2026-04-14T13:47:40+00:00,999.7695146371427,0,0
2026-04-14T13:48:00+00:00,999.7695146371427,0,0
2026-04-14T13:48:20+00:00,999.7695146371427,0,0
2026-04-14T13:48:40+00:00,999.7695146371427,0,0
2026-04-14T13:49:00+00:00,999.7695146371427,0,0
2026-04-14T13:49:20+00:00,999.7695146371427,0,0
2026-04-14T13:49:40+00:00,999.7695146371427,0,0
2026-04-14T13:50:00+00:00,999.7695146371427,0,0
2026-04-14T13:50:20+00:00,999.7695146371427,0,0
2026-04-14T13:50:40+00:00,999.7695146371427,0,0
2026-04-14T13:51:00+00:00,999.7695146371427,0,0
2026-04-14T13:51:20+00:00,999.7695146371427,0,0
2026-04-14T13:51:40+00:00,999.7695146371427,0,0
2026-04-14T13:52:00+00:00,999.7695146371427,0,0
2026-04-14T13:52:20+00:00,999.7695146371427,0,0
2026-04-14T13:52:40+00:00,999.7695146371427,0,0
2026-04-14T13:53:00+00:00,999.7695146371427,0,0
2026-04-14T13:53:20+00:00,999.7695146371427,0,0
2026-04-14T13:53:40+00:00,999.7695146371427,0,0
2026-04-14T13:54:00+00:00,999.7695146371427,0,0
2026-04-14T13:54:20+00:00,999.7695146371427,0,0
2026-04-14T13:54:40+00:00,999.7695146371427,0,0
2026-04-14T13:55:00+00:00,999.7695146371427,0,0
2026-04-14T13:55:20+00:00,999.7695146371427,0,0
2026-04-14T13:55:40+00:00,999.7695146371427,0,0
2026-04-14T13:56:00+00:00,999.7695146371427,0,0
2026-04-14T13:56:20+00:00,999.7695146371427,0,0
2026-04-14T13:56:40+00:00,999.7695146371427,0,0
2026-04-14T13:57:00+00:00,999.7695146371427,0,0
2026-04-14T13:57:20+00:00,999.7695146371427,0,0
2026-04-14T13:57:40+00:00,999.7695146371427,0,0
2026-04-14T13:58:00+00:00,999.7695146371427,0,0
2026-04-14T13:58:20+00:00,999.7695146371427,0,0
2026-04-14T13:58:40+00:00,999.7695146371427,0,0
2026-04-14T13:59:00+00:00,999.7695146371427,0,0
2026-04-14T13:59:20+00:00,999.7695146371427,0,0
2026-04-14T13:59:40+00:00,999.7695146371427,0,0
2026-04-14T14:00:00+00:00,999.7695146371427,0,0
2026-04-14T14:00:20+00:00,999.7695146371427,0,0
2026-04-14T14:00:40+00:00,999.7695146371427,0,0
2026-04-14T14:01:00+00:00,999.7695146371427,0,0
2026-04-14T14:01:20+00:00,999.7695146371427,0,0
2026-04-14T14:01:40+00:00,999.7695146371427,0,0
2026-04-14T14:02:00+00:00,999.7695146371427,0,0
2026-04-14T14:02:20+00:00,999.7695146371427,0,0
2026-04-14T14:02:40+00:00,999.7695146371427,0,0
2026-04-14T14:03:00+00:00,999.7695146371427,0,0
2026-04-14T14:03:20+00:00,999.7695146371427,0,0
2026-04-14T14:03:40+00:00,999.7695146371427,0,0
2026-04-14T14:04:00+00:00,999.7695146371427,0,0
2026-04-14T14:04:20+00:00,999.7695146371427,0,0
2026-04-14T14:04:40+00:00,999.7695146371427,0,0
2026-04-14T14:05:00+00:00,999.7695146371427,0,0
2026-04-14T14:05:20+00:00,999.7695146371427,0,0
2026-04-14T14:05:40+00:00,999.7695146371427,0,0
2026-04-14T14:06:00+00:00,999.7695146371427,0,0
2026-04-14T14:06:20+00:00,999.7695146371427,0,0
2026-04-14T14:06:40+00:00,999.7695146371427,0,0
2026-04-14T14:07:00+00:00,999.7695146371427,0,0
2026-04-14T14:07:20+00:00,999.7695146371427,0,0
2026-04-14T14:07:40+00:00,999.7695146371427,0,0
2026-04-14T14:08:00+00:00,999.7695146371427,0,0
2026-04-14T14:08:20+00:00,999.7695146371427,0,0
2026-04-14T14:08:40+00:00,999.7695146371427,0,0
2026-04-14T14:09:00+00:00,999.7695146371427,0,0
2026-04-14T14:09:20+00:00,999.7695146371427,0,0
2026-04-14T14:09:40+00:00,999.7695146371427,0,0
2026-04-14T14:10:00+00:00,999.7695146371427,0,0
2026-04-14T14:10:20+00:00,999.7695146371427,0,0
2026-04-14T14:10:40+00:00,999.7695146371427,0,0
2026-04-14T14:11:00+00:00,999.7695146371427,0,0
2026-04-14T14:11:20+00:00,999.7695146371427,0,0
2026-04-14T14:11:40+00:00,999.7695146371427,0,0
2026-04-14T14:12:00+00:00,999.7695146371427,0,0
2026-04-14T14:12:20+00:00,999.7695146371427,0,0
2026-04-14T14:12:40+00:00,999.7695146371427,0,0
2026-04-14T14:13:00+00:00,999.7695146371427,0,0
2026-04-14T14:13:20+00:00,999.7695146371427,0,0
2026-04-14T14:13:40+00:00,999.7695146371427,0,0
2026-04-14T14:14:00+00:00,999.7695146371427,0,0
2026-04-14T14:14:20+00:00,999.7695146371427,0,0
2026-04-14T14:14:40+00:00,999.7695146371427,0,0
2026-04-14T14:15:00+00:00,999.7695146371427,0,0
2026-04-14T14:15:20+00:00,999.7695146371427,0,0
2026-04-14T14:15:40+00:00,999.7695146371427,0,0
2026-04-14T14:16:00+00:00,999.7695146371427,0,0
2026-04-14T14:16:20+00:00,999.7695146371427,0,0
2026-04-14T14:16:40+00:00,999.7695146371427,0,0
2026-04-14T14:17:00+00:00,999.7695146371427,0,0
2026-04-14T14:17:20+00:00,999.7695146371427,0,0
2026-04-14T14:17:40+00:00,999.7695146371427,0,0
2026-04-14T14:18:00+00:00,999.7695146371427,0,0
2026-04-14T14:18:20+00:00,999.7695146371427,0,0
2026-04-14T14:18:40+00:00,999.7695146371427,0,0
2026-04-14T14:19:00+00:00,999.7695146371427,0,0
2026-04-14T14:19:20+00:00,999.7695146371427,0,0
2026-04-14T14:19:40+00:00,999.7695146371427,0,0
2026-04-14T14:20:00+00:00,999.7695146371427,0,0
2026-04-14T14:20:20+00:00,999.7695146371427,0,0
2026-04-14T14:20:40+00:00,999.7695146371427,0,0
2026-04-14T14:21:00+00:00,999.7695146371427,0,0
2026-04-14T14:21:20+00:00,999.7695146371427,0,0
2026-04-14T14:21:40+00:00,999.7695146371427,0,0
2026-04-14T14:22:00+00:00,999.7695146371427,0,0
2026-04-14T14:22:20+00:00,999.7695146371427,0,0
2026-04-14T14:22:40+00:00,999.7695146371427,0,0
2026-04-14T14:23:00+00:00,999.7695146371427,0,0
2026-04-14T14:23:20+00:00,999.7695146371427,0,0
2026-04-14T14:23:40+00:00,999.7695146371427,0,0
2026-04-14T14:24:00+00:00,999.7695146371427,0,0
2026-04-14T14:24:20+00:00,999.7695146371427,0,0
2026-04-14T14:24:40+00:00,999.7695146371427,0,0
2026-04-14T14:25:00+00:00,999.7695146371427,0,0
2026-04-14T14:25:20+00:00,999.7695146371427,0,0
2026-04-14T14:25:40+00:00,999.7695146371427,0,0
2026-04-14T14:26:00+00:00,999.7695146371427,0,0
2026-04-14T14:26:20+00:00,999.7695146371427,0,0
2026-04-14T14:26:40+00:00,999.7695146371427,0,0
2026-04-14T14:27:00+00:00,999.7695146371427,0,0
2026-04-14T14:27:20+00:00,999.7695146371427,0,0
2026-04-14T14:27:40+00:00,999.7695146371427,0,0
2026-04-14T14:28:00+00:00,999.7695146371427,0,0
2026-04-14T14:28:20+00:00,999.7695146371427,0,0
2026-04-14T14:28:40+00:00,999.7695146371427,0,0
2026-04-14T14:29:00+00:00,999.7695146371427,0,0
2026-04-14T14:29:20+00:00,999.7695146371427,0,0
2026-04-14T14:29:40+00:00,999.7695146371427,0,0
2026-04-14T14:30:00+00:00,999.7695146371427,0,0
2026-04-14T14:30:20+00:00,999.7695146371427,0,0
2026-04-14T14:30:40+00:00,999.7695146371427,0,0
2026-04-14T14:31:00+00:00,999.7695146371427,0,0
2026-04-14T14:31:20+00:00,999.7695146371427,0,0
2026-04-14T14:31:40+00:00,999.7695146371427,0,0
2026-04-14T14:32:00+00:00,999.7695146371427,0,0
2026-04-14T14:32:20+00:00,999.7695146371427,0,0
2026-04-14T14:32:40+00:00,999.7695146371427,0,0
2026-04-14T14:33:00+00:00,999.7695146371427,0,0
2026-04-14T14:33:20+00:00,999.7695146371427,0,0
2026-04-14T14:33:40+00:00,999.7695146371427,0,0
2026-04-14T14:34:00+00:00,999.7695146371427,0,0
2026-04-14T14:34:20+00:00,999.7695146371427,0,0
2026-04-14T14:34:40+00:00,999.7695146371427,0,0
2026-04-14T14:35:00+00:00,999.7695146371427,0,0
2026-04-14T14:35:20+00:00,999.7695146371427,0,0
2026-04-14T14:35:40+00:00,999.7695146371427,0,0
2026-04-14T14:36:00+00:00,999.7695146371427,0,0
2026-04-14T14:36:20+00:00,999.7695146371427,0,0
2026-04-14T14:36:40+00:00,999.7695146371427,0,0
2026-04-14T14:37:00+00:00,999.7695146371427,0,0
2026-04-14T14:37:20+00:00,999.7695146371427,0,0
2026-04-14T14:37:40+00:00,999.7695146371427,0,0
2026-04-14T14:38:00+00:00,999.7695146371427,0,0
2026-04-14T14:38:20+00:00,999.7695146371427,0,0
2026-04-14T14:38:40+00:00,999.7695146371427,0,0
2026-04-14T14:39:00+00:00,999.7695146371427,0,0
2026-04-14T14:39:20+00:00,999.7695146371427,0,0
2026-04-14T14:39:40+00:00,999.7695146371427,0,0
2026-04-14T14:40:00+00:00,999.7695146371427,0,0
2026-04-14T14:40:20+00:00,999.7695146371427,0,0
2026-04-14T14:40:40+00:00,999.7695146371427,0,0
2026-04-14T14:41:00+00:00,999.7695146371427,0,0
2026-04-14T14:41:20+00:00,999.7695146371427,0,0
2026-04-14T14:41:40+00:00,999.7695146371427,0,0
2026-04-14T14:42:00+00:00,999.7695146371427,0,0
2026-04-14T14:42:20+00:00,999.7695146371427,0,0
2026-04-14T14:42:40+00:00,999.7695146371427,0,0
2026-04-14T14:43:00+00:00,999.7695146371427,0,0
2026-04-14T14:43:20+00:00,999.7695146371427,0,0
2026-04-14T14:43:40+00:00,999.7695146371427,0,0
2026-04-14T14:44:00+00:00,999.7695146371427,0,0
2026-04-14T14:44:20+00:00,999.7695146371427,0,0
2026-04-14T14:44:40+00:00,999.7695146371427,0,0
2026-04-14T14:45:00+00:00,999.7695146371427,0,0
2026-04-14T14:45:20+00:00,999.7695146371427,0,0
2026-04-14T14:45:40+00:00,999.7695146371427,0,0
2026-04-14T14:46:00+00:00,999.7695146371427,0,0
2026-04-14T14:46:20+00:00,999.7695146371427,0,0
2026-04-14T14:46:40+00:00,999.7695146371427,0,0
2026-04-14T14:47:00+00:00,999.7695146371427,0,0
2026-04-14T14:47:20+00:00,999.7695146371427,0,0
2026-04-14T14:47:40+00:00,999.7695146371427,0,0
2026-04-14T14:48:00+00:00,999.7695146371427,0,0
2026-04-14T14:48:20+00:00,999.7695146371427,0,0
2026-04-14T14:48:40+00:00,999.7695146371427,0,0
2026-04-14T14:49:00+00:00,999.7695146371427,0,0
2026-04-14T14:49:20+00:00,999.7695146371427,0,0
2026-04-14T14:49:40+00:00,999.7695146371427,0,0
2026-04-14T14:50:00+00:00,999.7695146371427,0,0
2026-04-14T14:50:20+00:00,999.7695146371427,0,0
2026-04-14T14:50:40+00:00,999.7695146371427,0,0
2026-04-14T14:51:00+00:00,999.7695146371427,0,0
2026-04-14T14:51:20+00:00,999.7695146371427,0,0
2026-04-14T14:51:40+00:00,999.7695146371427,0,0
2026-04-14T14:52:00+00:00,999.7695146371427,0,0
2026-04-14T14:52:20+00:00,999.7695146371427,0,0
2026-04-14T14:52:40+00:00,999.7695146371427,0,0
2026-04-14T14:53:00+00:00,999.7695146371427,0,0
2026-04-14T14:53:20+00:00,999.7695146371427,0,0
2026-04-14T14:53:40+00:00,999.7695146371427,0,0
2026-04-14T14:54:00+00:00,999.7695146371427,0,0
2026-04-14T14:54:20+00:00,999.7695146371427,0,0
2026-04-14T14:54:40+00:00,999.7695146371427,0,0
2026-04-14T14:55:00+00:00,999.7695146371427,0,0
2026-04-14T14:55:20+00:00,999.7695146371427,0,0
2026-04-14T14:55:40+00:00,999.7695146371427,0,0
2026-04-14T14:56:00+00:00,999.7695146371427,0,0
2026-04-14T14:56:20+00:00,999.7695146371427,0,0
2026-04-14T14:56:40+00:00,999.7695146371427,0,0
2026-04-14T14:57:00+00:00,999.7695146371427,0,0
2026-04-14T14:57:20+00:00,999.7695146371427,0,0
2026-04-14T14:57:40+00:00,999.7695146371427,0,0
2026-04-14T14:58:00+00:00,999.7695146371427,0,0
2026-04-14T14:58:20+00:00,999.7695146371427,0,0
2026-04-14T14:58:40+00:00,999.7695146371427,0,0
2026-04-14T14:59:00+00:00,999.7695146371427,0,0
2026-04-14T14:59:20+00:00,999.7695146371427,0,0
2026-04-14T14:59:40+00:00,999.7695146371427,0,0
2026-04-14T15:00:00+00:00,999.7695146371427,0,0
2026-04-14T15:00:20+00:00,999.7695146371427,0,0
2026-04-14T15:00:40+00:00,999.7695146371427,0,0
2026-04-14T15:01:00+00:00,999.7695146371427,0,0
2026-04-14T15:01:20+00:00,999.7695146371427,0,0
2026-04-14T15:01:40+00:00,999.7695146371427,0,0
2026-04-14T15:02:00+00:00,999.7695146371427,0,0
2026-04-14T15:02:20+00:00,999.7695146371427,0,0
2026-04-14T15:02:40+00:00,999.7695146371427,0,0
2026-04-14T15:03:00+00:00,999.7695146371427,0,0
2026-04-14T15:03:20+00:00,999.7695146371427,0,0
2026-04-14T15:03:40+00:00,999.7695146371427,0,0
2026-04-14T15:04:00+00:00,999.7695146371427,0,0
2026-04-14T15:04:20+00:00,999.7695146371427,0,0
2026-04-14T15:04:40+00:00,999.7695146371427,0,0
2026-04-14T15:05:00+00:00,999.7695146371427,0,0
2026-04-14T15:05:20+00:00,999.7695146371427,0,0
2026-04-14T15:05:40+00:00,999.7695146371427,0,0
2026-04-14T15:06:00+00:00,999.7695146371427,0,0
2026-04-14T15:06:20+00:00,999.7695146371427,0,0
2026-04-14T15:06:40+00:00,999.7695146371427,0,0
2026-04-14T15:07:00+00:00,999.7695146371427,0,0
2026-04-14T15:07:20+00:00,999.7695146371427,0,0
2026-04-14T15:07:40+00:00,999.7695146371427,0,0
2026-04-14T15:08:00+00:00,999.7695146371427,0,1
2026-04-14T15:08:20+00:00,999.7695146371427,0,2
2026-04-14T15:08:40+00:00,999.7695146371427,0,3
2026-04-14T15:09:00+00:00,999.7695146371427,3,0
