timestamp,open,high,low,close,volume
1759276800000,1008.770,1013.010,1008.410,1012.070,13040.87
1759277700000,1012.080,1013.200,1010.140,1010.930,9982.64
1759278600000,1010.920,1013.240,1009.070,1009.990,7196.57
1759279500000,1010.000,1013.740,1009.340,1012.760,6672.98
1759280400000,1012.750,1015.850,1011.300,1015.100,8414.03
1759281300000,1015.110,1016.180,1012.420,1014.630,10900.19
1759282200000,1014.630,1016.140,1012.400,1014.320,5750.71
1759283100000,1014.320,1015.600,1013.850,1014.770,5916.97
1759284000000,1014.770,1015.100,1013.600,1014.200,3685.53
1759284900000,1014.210,1014.900,1013.420,1013.620,2938.56
1759285800000,1013.630,1013.630,1010.670,1010.920,6989.18
1759286700000,1010.910,1011.840,1009.390,1009.390,7714.31
1759287600000,1009.390,1009.590,1007.020,1008.020,9621.51
1759288500000,1008.020,1008.290,1004.390,1005.920,16214.31
1759289400000,1005.930,1007.160,1004.370,1004.440,5463.73
1759290300000,1004.440,1006.650,1003.440,1005.090,6697.26
1759291200000,1005.100,1009.260,1004.820,1007.530,7576.66
1759292100000,1007.530,1011.670,1007.530,1011.590,7670.42
1759293000000,1011.590,1013.460,1011.100,1011.940,8571.98
1759293900000,1011.940,1012.620,1009.820,1010.290,3837.49
1759294800000,1010.300,1013.650,1009.690,1012.600,4942.67
1759295700000,1012.600,1013.410,1010.640,1011.220,3060.66
1759296600000,1011.210,1011.800,1010.330,1010.740,2613.05
1759297500000,1010.730,1011.980,1010.570,1011.310,1765.33
1759298400000,1011.310,1012.140,1008.990,1009.700,4512.43
1759299300000,1009.690,1010.600,1008.460,1009.960,3362.03
1759300200000,1009.950,1011.020,1009.030,1010.340,3392.32
1759301100000,1010.350,1010.400,1007.940,1008.730,6645.22
1759302000000,1008.720,1011.390,1008.380,1009.870,4258.03
1759302900000,1009.860,1011.800,1009.860,1011.670,2422.18
1759303800000,1011.670,1012.720,1011.170,1011.720,3134.67
1759304700000,1011.710,1012.830,1010.220,1010.230,4482.32
1759305600000,1010.220,1011.490,1009.680,1011.190,3112.71
1759306500000,1011.200,1013.890,1009.710,1013.890,6956.91
1759307400000,1013.900,1024.440,1013.890,1024.230,41502.48
1759308300000,1024.230,1032.310,1022.200,1027.800,55850.84
1759309200000,1027.800,1032.840,1026.250,1029.950,27846.48
1759310100000,1029.950,1030.460,1027.320,1029.860,19154.89
1759311000000,1029.860,1033.060,1029.260,1032.900,14271.33
1759311900000,1032.900,1036.560,1032.580,1032.960,20749.39
1759312800000,1032.950,1033.780,1026.570,1026.580,24694.02
1759313700000,1026.570,1028.980,1025.870,1027.750,9371.95
1759314600000,1027.750,1028.470,1026.500,1027.630,5508.14
1759315500000,1027.640,1029.590,1027.200,1028.360,4859.87
1759316400000,1028.360,1029.380,1027.400,1029.380,5835.57
1759317300000,1029.370,1030.910,1028.310,1028.440,8431.11
1759318200000,1028.440,1028.500,1023.550,1024.740,14302.48
1759319100000,1024.740,1024.740,1021.110,1023.430,15281.52
1759320000000,1023.420,1023.940,1020.830,1021.850,10461.63
1759320900000,1021.850,1025.290,1019.220,1024.980,18617.94
1759321800000,1024.990,1025.380,1020.950,1020.960,9080.93
1759322700000,1020.960,1021.210,1017.000,1018.550,13089.39
1759323600000,1018.550,1022.230,1018.440,1022.010,8149.32
1759324500000,1022.010,1025.620,1021.880,1023.870,14011.97
1759325400000,1023.880,1024.900,1022.070,1023.450,8815.95
1759326300000,1023.450,1024.400,1020.100,1023.330,7442.77
1759327200000,1023.330,1027.490,1022.670,1025.600,11051.86
1759328100000,1025.600,1028.820,1025.220,1026.640,10637.21
1759329000000,1026.650,1028.290,1025.030,1025.420,11615.78
1759329900000,1025.430,1025.470,1021.000,1022.190,12746.32
1759330800000,1022.200,1022.690,1018.150,1019.080,11032.49
1759331700000,1019.090,1022.250,1019.080,1020.760,6755.62
1759332600000,1020.640,1021.920,1018.890,1020.450,8720.17
1759333500000,1020.450,1021.010,1016.290,1019.350,11131.93
1759334400000,1019.360,1020.620,1018.020,1019.110,9962.37
1759335300000,1019.110,1021.500,1018.750,1020.450,9113.93
1759336200000,1020.450,1021.320,1018.210,1020.860,6777.37
1759337100000,1020.860,1022.320,1020.130,1020.950,8054.57
1759338000000,1020.960,1023.950,1020.900,1022.670,9795.44
1759338900000,1022.690,1025.620,1022.000,1022.500,7693.48
1759339800000,1022.500,1023.190,1021.350,1022.390,5819.87
1759340700000,1022.390,1023.140,1019.800,1020.470,8300.47
1759341600000,1020.470,1023.700,1019.910,1022.510,5076.07
1759342500000,1022.510,1022.520,1020.360,1022.210,4179.57
1759343400000,1022.200,1022.660,1020.180,1020.600,5717.26
1759344300000,1020.590,1021.540,1020.030,1020.330,4353.28
1759345200000,1020.330,1021.600,1019.390,1021.050,3244.60
1759346100000,1021.050,1022.930,1020.620,1022.020,5092.41
1759347000000,1022.030,1022.390,1019.880,1020.540,3976.51
1759347900000,1020.540,1021.800,1019.970,1019.970,4120.11
1759348800000,1019.970,1020.330,1017.610,1018.540,6502.73
1759349700000,1018.540,1021.360,1018.480,1021.270,3591.63
1759350600000,1021.270,1021.500,1020.190,1021.240,2150.82
1759351500000,1021.240,1022.470,1020.860,1022.470,3098.13
1759352400000,1022.460,1022.670,1021.160,1022.240,3945.61
1759353300000,1022.250,1022.820,1021.020,1021.750,2275.37
1759354200000,1021.750,1021.910,1019.860,1020.920,2153.99
1759355100000,1020.920,1021.240,1020.080,1020.120,2496.99
1759356000000,1020.120,1023.500,1019.290,1022.230,5162.45
1759356900000,1022.240,1022.580,1020.580,1021.260,2171.34
1759357800000,1021.260,1021.410,1019.880,1020.800,1146.78
1759358700000,1020.800,1022.830,1020.800,1022.160,2952.12
1759359600000,1022.150,1024.570,1020.690,1022.370,11083.76
1759360500000,1022.370,1024.840,1022.190,1024.700,5413.25
1759361400000,1024.710,1026.470,1024.420,1025.960,5419.10
1759362300000,1025.970,1026.940,1025.410,1026.850,5398.18
1759363200000,1026.850,1032.700,1026.080,1032.550,23249.21
1759364100000,1032.550,1032.700,1027.790,1028.600,18771.08
1759365000000,1028.580,1028.590,1024.000,1025.310,14875.59
1759365900000,1025.310,1026.270,1023.080,1025.240,12081.46
1759366800000,1025.250,1027.680,1023.500,1027.240,6706.15
1759367700000,1027.240,1028.870,1024.950,1027.990,6120.66
1759368600000,1028.000,1031.090,1027.000,1030.990,8107.45
1759369500000,1031.000,1038.190,1030.360,1035.710,34193.95
1759370400000,1035.750,1037.500,1031.010,1034.160,19660.91
1759371300000,1034.150,1036.920,1032.860,1035.000,11483.21
1759372200000,1035.000,1036.000,1032.850,1034.770,11661.26
1759373100000,1034.770,1038.010,1034.240,1035.760,10560.74
1759374000000,1035.770,1036.310,1034.410,1034.560,7078.99
1759374900000,1034.570,1034.730,1032.310,1033.200,7127.32
1759375800000,1033.200,1034.950,1032.600,1033.950,5230.66
1759376700000,1033.960,1034.080,1030.390,1031.250,6793.12
1759377600000,1031.250,1034.090,1031.130,1033.380,4500.71
1759378500000,1033.380,1034.400,1029.560,1030.250,5563.12
1759379400000,1030.250,1030.600,1027.530,1029.430,6716.92
1759380300000,1029.440,1030.800,1028.480,1030.710,4304.33
1759381200000,1030.720,1031.730,1029.020,1029.370,4961.31
1759382100000,1029.370,1032.130,1028.450,1031.290,6325.91
1759383000000,1031.300,1031.870,1029.300,1031.070,5579.46
1759383900000,1031.070,1034.300,1030.690,1031.380,13223.35
1759384800000,1031.370,1032.810,1031.140,1032.190,3314.87
1759385700000,1032.190,1035.940,1032.190,1035.000,5327.10
1759386600000,1035.010,1041.920,1034.730,1038.510,32187.56
