timestamp,open,high,low,close,volume
1759276800000,21.304,21.328,21.264,21.269,229094.95
1759277700000,21.269,21.272,21.139,21.145,213152.25
1759278600000,21.144,21.159,21.060,21.073,308651.22
1759279500000,21.073,21.236,21.053,21.198,298912.20
1759280400000,21.198,21.299,21.135,21.275,191314.80
1759281300000,21.274,21.342,21.170,21.322,198155.09
1759282200000,21.323,21.399,21.266,21.378,186267.99
1759283100000,21.379,21.522,21.379,21.508,210353.68
1759284000000,21.509,21.524,21.457,21.475,176863.01
1759284900000,21.475,21.576,21.465,21.542,283103.49
1759285800000,21.543,21.546,21.371,21.372,263617.73
1759286700000,21.373,21.422,21.345,21.399,178660.21
1759287600000,21.400,21.412,21.364,21.378,101618.00
1759288500000,21.379,21.382,21.278,21.311,184096.61
1759289400000,21.311,21.349,21.250,21.252,92936.22
1759290300000,21.252,21.252,21.163,21.165,163281.28
1759291200000,21.166,21.292,21.140,21.241,203204.32
1759292100000,21.242,21.329,21.240,21.329,129891.28
1759293000000,21.329,21.389,21.273,21.285,127527.45
1759293900000,21.285,21.294,21.177,21.198,143034.43
1759294800000,21.199,21.382,21.199,21.315,219255.69
1759295700000,21.315,21.385,21.277,21.293,105504.16
1759296600000,21.293,21.345,21.245,21.330,86313.90
1759297500000,21.331,21.349,21.294,21.303,77362.09
1759298400000,21.304,21.323,21.266,21.304,122687.21
1759299300000,21.305,21.340,21.234,21.264,118070.51
1759300200000,21.264,21.267,21.194,21.205,106132.93
1759301100000,21.205,21.212,21.120,21.147,291985.21
1759302000000,21.148,21.235,21.139,21.218,112075.67
1759302900000,21.218,21.324,21.217,21.317,97327.54
1759303800000,21.317,21.377,21.280,21.336,271261.88
1759304700000,21.335,21.352,21.311,21.323,79027.57
1759305600000,21.323,21.397,21.302,21.373,118541.46
1759306500000,21.374,21.487,21.323,21.486,239306.28
1759307400000,21.487,22.066,21.487,22.043,1077342.29
1759308300000,22.043,22.252,22.012,22.156,1591702.03
1759309200000,22.156,22.252,22.119,22.154,606232.37
1759310100000,22.154,22.197,22.073,22.167,344692.18
1759311000000,22.168,22.250,22.113,22.248,255034.64
1759311900000,22.247,22.287,22.165,22.256,482896.56
1759312800000,22.256,22.277,22.058,22.073,305241.01
1759313700000,22.074,22.207,22.071,22.173,165686.38
1759314600000,22.174,22.186,22.082,22.131,144847.44
1759315500000,22.132,22.205,22.102,22.188,271752.89
1759316400000,22.189,22.271,22.172,22.254,198751.73
1759317300000,22.255,22.267,22.202,22.216,92892.36
1759318200000,22.216,22.228,22.098,22.142,328535.94
1759319100000,22.141,22.229,22.119,22.222,144246.84
1759320000000,22.221,22.257,22.156,22.220,203831.02
1759320900000,22.221,22.295,22.185,22.223,250916.69
1759321800000,22.223,22.239,22.164,22.166,133613.46
1759322700000,22.165,22.191,22.111,22.127,181402.94
1759323600000,22.129,22.233,22.126,22.225,202390.83
1759324500000,22.224,22.275,22.212,22.240,112330.30
1759325400000,22.241,22.277,22.194,22.243,253825.32
1759326300000,22.242,22.292,22.178,22.244,220559.43
1759327200000,22.244,22.372,22.179,22.274,445778.50
1759328100000,22.275,22.375,22.265,22.338,251193.30
1759329000000,22.339,22.425,22.306,22.415,362922.57
1759329900000,22.416,22.416,22.294,22.397,287457.19
1759330800000,22.397,22.412,22.298,22.322,187789.34
1759331700000,22.323,22.419,22.319,22.376,156310.93
1759332600000,22.377,22.480,22.332,22.408,231941.46
1759333500000,22.409,22.430,22.329,22.391,198497.14
1759334400000,22.392,22.460,22.356,22.452,229272.87
1759335300000,22.452,22.494,22.408,22.440,259127.05
1759336200000,22.439,22.476,22.413,22.457,169961.71
1759337100000,22.456,22.479,22.350,22.404,188928.31
